target,start,end,metricName,value
NS.BER.00.HHE:HHN.D,2020-02-23T05:51:00,2020-02-23T06:21:02,cross_talk,-0.0133563
NS.BER.00.HHE:HHZ.D,2020-02-23T05:51:00,2020-02-23T06:21:02,cross_talk,0.0949704
NS.BER.00.HHN:HHZ.D,2020-02-23T05:51:00,2020-02-23T06:21:02,cross_talk,0.0903644
NS.BER.00.HHE:HHN.D,2020-02-23T15:58:30,2020-02-23T16:28:32,cross_talk,0.0538636
NS.BER.00.HHE:HHZ.D,2020-02-23T15:58:30,2020-02-23T16:28:32,cross_talk,0.0293958
NS.BER.00.HHN:HHZ.D,2020-02-23T15:58:30,2020-02-23T16:28:32,cross_talk,-0.0435343
NS.BER.00.HHE:HHN.D,2020-02-26T07:31:11,2020-02-26T08:01:13,cross_talk,-0.0670167
NS.BER.00.HHE:HHZ.D,2020-02-26T07:31:11,2020-02-26T08:01:13,cross_talk,0.118181
NS.BER.00.HHN:HHZ.D,2020-02-26T07:31:11,2020-02-26T08:01:13,cross_talk,-0.0492684
NS.BER.00.HHE:HHN.D,2020-02-27T19:11:01,2020-02-27T19:41:03,cross_talk,-0.03012
NS.BER.00.HHE:HHZ.D,2020-02-27T19:11:01,2020-02-27T19:41:03,cross_talk,0.0915278
NS.BER.00.HHN:HHZ.D,2020-02-27T19:11:01,2020-02-27T19:41:03,cross_talk,0.00996623
NS.BER.00.HHE:HHN.D,2020-02-28T07:39:49,2020-02-28T08:09:51,cross_talk,0.00419163
NS.BER.00.HHE:HHZ.D,2020-02-28T07:39:49,2020-02-28T08:09:51,cross_talk,0.0797898
NS.BER.00.HHN:HHZ.D,2020-02-28T07:39:49,2020-02-28T08:09:51,cross_talk,0.0778995
NS.BER.00.HHE:HHN.D,2020-03-02T00:29:14,2020-03-02T00:59:16,cross_talk,0.0192026
NS.BER.00.HHE:HHZ.D,2020-03-02T00:29:14,2020-03-02T00:59:16,cross_talk,-0.000724974
NS.BER.00.HHN:HHZ.D,2020-03-02T00:29:14,2020-03-02T00:59:16,cross_talk,-0.00548979
NS.BER.00.HHE:HHN.D,2020-03-05T06:55:40,2020-03-05T07:25:42,cross_talk,-0.0706113
NS.BER.00.HHE:HHZ.D,2020-03-05T06:55:40,2020-03-05T07:25:42,cross_talk,0.118004
NS.BER.00.HHN:HHZ.D,2020-03-05T06:55:40,2020-03-05T07:25:42,cross_talk,0.00731571
NS.BER.00.HHE:HHN.D,2020-03-06T10:26:41,2020-03-06T10:56:43,cross_talk,-0.125763
NS.BER.00.HHE:HHZ.D,2020-03-06T10:26:41,2020-03-06T10:56:43,cross_talk,0.0569065
NS.BER.00.HHN:HHZ.D,2020-03-06T10:26:41,2020-03-06T10:56:43,cross_talk,0.0557918
NS.BER.00.HHE:HHN.D,2020-03-07T05:41:44,2020-03-07T06:11:46,cross_talk,-0.0395643
NS.BER.00.HHE:HHZ.D,2020-03-07T05:41:44,2020-03-07T06:11:46,cross_talk,0.0831227
NS.BER.00.HHN:HHZ.D,2020-03-07T05:41:44,2020-03-07T06:11:46,cross_talk,0.0492174
NS.BER.00.HHE:HHN.D,2020-03-09T02:57:07,2020-03-09T03:27:09,cross_talk,-0.0252355
NS.BER.00.HHE:HHZ.D,2020-03-09T02:57:07,2020-03-09T03:27:09,cross_talk,0.06706
NS.BER.00.HHN:HHZ.D,2020-03-09T02:57:07,2020-03-09T03:27:09,cross_talk,0.0684921
NS.BER.00.HHE:HHN.D,2020-03-10T11:11:47,2020-03-10T11:41:49,cross_talk,-0.25764
NS.BER.00.HHE:HHZ.D,2020-03-10T11:11:47,2020-03-10T11:41:49,cross_talk,0.121527
NS.BER.00.HHN:HHZ.D,2020-03-10T11:11:47,2020-03-10T11:41:49,cross_talk,0.109216
NS.BER.00.HHE:HHN.D,2020-03-10T14:04:25,2020-03-10T14:34:27,cross_talk,-0.079369
NS.BER.00.HHE:HHZ.D,2020-03-10T14:04:25,2020-03-10T14:34:27,cross_talk,0.0388053
NS.BER.00.HHN:HHZ.D,2020-03-10T14:04:25,2020-03-10T14:34:27,cross_talk,0.0691862
NS.BER.00.HHE:HHN.D,2020-03-12T12:48:26,2020-03-12T13:18:28,cross_talk,-0.0113458
NS.BER.00.HHE:HHZ.D,2020-03-12T12:48:26,2020-03-12T13:18:28,cross_talk,0.0594249
NS.BER.00.HHN:HHZ.D,2020-03-12T12:48:26,2020-03-12T13:18:28,cross_talk,-0.00157858
NS.BER.00.HHE:HHN.D,2020-03-14T09:59:16,2020-03-14T10:29:18,cross_talk,-0.0704541
NS.BER.00.HHE:HHZ.D,2020-03-14T09:59:16,2020-03-14T10:29:18,cross_talk,0.0455249
