target,starttime,endtime,freq,power
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0052556,-148.372
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00573128,-149.492
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00625,-149.935
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00681567,-150.673
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00743254,-150.907
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00810525,-151.816
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00883883,-153.364
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00963882,-153.209
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0105112,-153.602
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0114626,-155.084
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0125,-155.108
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0136313,-156.919
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0148651,-156.829
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0162105,-158.048
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0176777,-158.78
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0192776,-158.433
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0210224,-159.239
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0229251,-159.33
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.025,-159.914
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0272627,-160.272
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0297302,-159.942
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.032421,-159.724
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0353553,-158.806
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0385553,-156.676
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0420448,-152.487
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0458502,-146.87
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.05,-140.972
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0545254,-138.203
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0594604,-136.435
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.064842,-134.442
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0707107,-133.706
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0771105,-133.137
NS.BER.00.HHE,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0840896,-131.927
