target,starttime,endtime,freq,power
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0052556,-160.067
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00573128,-161.446
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00625,-161.889
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00681567,-160.93
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00743254,-161.164
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00810525,-161.336
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00883883,-160.723
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00963882,-160.569
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0105112,-159.769
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0114626,-159.251
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0125,-159.34
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0136313,-159.525
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0148651,-159.441
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0162105,-159.784
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0176777,-160.324
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0192776,-160.041
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0210224,-161.868
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0229251,-162.732
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.025,-162.792
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0272627,-163.27
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0297302,-162.879
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.032421,-161.947
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0353553,-159.526
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0385553,-154.885
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0420448,-148.975
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0458502,-142.397
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.05,-138.975
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0545254,-137.431
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0594604,-136.414
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.064842,-135.452
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0707107,-134.849
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0771105,-133.849
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0840896,-128.89
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0917004,-116.536
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.1,-112.093
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.109051,-109.673
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.118921,-107.619
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.129684,-105.363
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.141421,-103.8
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.154221,-102.691
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.168179,-102.03
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.183401,-101.641
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.2,-101.432
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.218102,-101.305
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.237841,-101.359
NS.BER.00.HHZ,2020-01-12T00:00:00,2020-01-12T01:00:00,0.259368,-102.069
