target,starttime,endtime,freq,power
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0052556,-146.207
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00573128,-145.673
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00625,-146.116
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00681567,-147.1
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00743254,-147.333
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00810525,-147.737
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00883883,-148.29
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00963882,-148.135
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0105112,-148.14
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0114626,-149.388
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0125,-149.148
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0136313,-149.485
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0148651,-149.076
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0162105,-149.442
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0176777,-149.299
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0192776,-149.021
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0210224,-149.734
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0229251,-149.396
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.025,-149.539
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0272627,-149.344
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0297302,-149.591
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.032421,-150.659
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0353553,-150.578
NS.BER.00.HHE,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0385553,-149.442
