target,start,end,metricName,value
NS.BER.00.HHZ.D,2020-01-11T00:00:02,2020-01-11T23:59:59,pct_below_nlnm,0
NS.BER.00.HHZ.D,2020-01-11T00:00:02,2020-01-11T23:59:59,dead_channel_lin,16.7081
NS.BER.00.HHZ.D,2020-01-11T00:00:02,2020-01-11T23:59:59,dead_channel_gsn,0
NS.BER.00.HHE.D,2020-01-12T00:00:00,2020-01-12T23:59:59,pct_above_nhnm,3.09478
NS.BER.00.HHE.D,2020-01-12T00:00:00,2020-01-12T23:59:59,pct_below_nlnm,0
NS.BER.00.HHE.D,2020-01-12T00:00:00,2020-01-12T23:59:59,dead_channel_lin,15.2924
NS.BER.00.HHE.D,2020-01-12T00:00:00,2020-01-12T23:59:59,dead_channel_gsn,0
NS.BER.00.HHN.D,2020-01-12T00:00:02,2020-01-12T23:59:59,pct_above_nhnm,3.62669
NS.BER.00.HHN.D,2020-01-12T00:00:02,2020-01-12T23:59:59,pct_below_nlnm,0
NS.BER.00.HHN.D,2020-01-12T00:00:02,2020-01-12T23:59:59,dead_channel_lin,14.9129
NS.BER.00.HHN.D,2020-01-12T00:00:02,2020-01-12T23:59:59,dead_channel_gsn,0
NS.BER.00.HHZ.D,2020-01-12T00:00:01,2020-01-12T23:59:59,pct_above_nhnm,5.89942
NS.BER.00.HHZ.D,2020-01-12T00:00:01,2020-01-12T23:59:59,pct_below_nlnm,0
NS.BER.00.HHZ.D,2020-01-12T00:00:01,2020-01-12T23:59:59,dead_channel_lin,17.2633
NS.BER.00.HHZ.D,2020-01-12T00:00:01,2020-01-12T23:59:59,dead_channel_gsn,0
NS.BER.00.HHE.D,2020-01-13T00:00:03,2020-01-13T23:59:59,pct_above_nhnm,3.45745
NS.BER.00.HHE.D,2020-01-13T00:00:03,2020-01-13T23:59:59,pct_below_nlnm,0
NS.BER.00.HHE.D,2020-01-13T00:00:03,2020-01-13T23:59:59,dead_channel_lin,13.5434
NS.BER.00.HHE.D,2020-01-13T00:00:03,2020-01-13T23:59:59,dead_channel_gsn,0
NS.BER.00.HHN.D,2020-01-13T00:00:00,2020-01-13T23:59:59,pct_above_nhnm,3.67505
NS.BER.00.HHN.D,2020-01-13T00:00:00,2020-01-13T23:59:59,pct_below_nlnm,0
NS.BER.00.HHN.D,2020-01-13T00:00:00,2020-01-13T23:59:59,dead_channel_lin,13.106
NS.BER.00.HHN.D,2020-01-13T00:00:00,2020-01-13T23:59:59,dead_channel_gsn,0
NS.BER.00.HHZ.D,2020-01-13T00:00:00,2020-01-13T23:59:59,pct_above_nhnm,5.85106
NS.BER.00.HHZ.D,2020-01-13T00:00:00,2020-01-13T23:59:59,pct_below_nlnm,0
NS.BER.00.HHZ.D,2020-01-13T00:00:00,2020-01-13T23:59:59,dead_channel_lin,16.2814
NS.BER.00.HHZ.D,2020-01-13T00:00:00,2020-01-13T23:59:59,dead_channel_gsn,0
NS.BER.00.HHE.D,2020-01-14T00:00:03,2020-01-14T23:59:59,pct_above_nhnm,5.17408
NS.BER.00.HHE.D,2020-01-14T00:00:03,2020-01-14T23:59:59,pct_below_nlnm,0
NS.BER.00.HHE.D,2020-01-14T00:00:03,2020-01-14T23:59:59,dead_channel_lin,13.781
NS.BER.00.HHE.D,2020-01-14T00:00:03,2020-01-14T23:59:59,dead_channel_gsn,0
NS.BER.00.HHN.D,2020-01-14T00:00:03,2020-01-14T23:59:59,pct_above_nhnm,4.25532
NS.BER.00.HHN.D,2020-01-14T00:00:03,2020-01-14T23:59:59,pct_below_nlnm,0
NS.BER.00.HHN.D,2020-01-14T00:00:03,2020-01-14T23:59:59,dead_channel_lin,13.1781
NS.BER.00.HHN.D,2020-01-14T00:00:03,2020-01-14T23:59:59,dead_channel_gsn,0
NS.BER.00.HHZ.D,2020-01-14T00:00:03,2020-01-14T23:59:59,pct_above_nhnm,6.93907
NS.BER.00.HHZ.D,2020-01-14T00:00:03,2020-01-14T23:59:59,pct_below_nlnm,0
NS.BER.00.HHZ.D,2020-01-14T00:00:03,2020-01-14T23:59:59,dead_channel_lin,16.4553
NS.BER.00.HHZ.D,2020-01-14T00:00:03,2020-01-14T23:59:59,dead_channel_gsn,0
NS.BER.00.HHE.D,2020-01-15T00:00:01,2020-01-15T23:59:59,pct_above_nhnm,2.75629
NS.BER.00.HHE.D,2020-01-15T00:00:01,2020-01-15T23:59:59,pct_below_nlnm,0
NS.BER.00.HHE.D,2020-01-15T00:00:01,2020-01-15T23:59:59,dead_channel_lin,13.387
NS.BER.00.HHE.D,2020-01-15T00:00:01,2020-01-15T23:59:59,dead_channel_gsn,0
NS.BER.00.HHN.D,2020-01-15T00:00:02,2020-01-15T23:59:59,pct_above_nhnm,2.92553
NS.BER.00.HHN.D,2020-01-15T00:00:02,2020-01-15T23:59:59,pct_below_nlnm,0
NS.BER.00.HHN.D,2020-01-15T00:00:02,2020-01-15T23:59:59,dead_channel_lin,13.0451
NS.BER.00.HHN.D,2020-01-15T00:00:02,2020-01-15T23:59:59,dead_channel_gsn,0
NS.BER.00.HHZ.D,2020-01-15T00:00:00,2020-01-15T23:59:59,pct_above_nhnm,6.04449
NS.BER.00.HHZ.D,2020-01-15T00:00:00,2020-01-15T23:59:59,pct_below_nlnm,0
NS.BER.00.HHZ.D,2020-01-15T00:00:00,2020-01-15T23:59:59,dead_channel_lin,16.1575
NS.BER.00.HHZ.D,2020-01-15T00:00:00,2020-01-15T23:59:59,dead_channel_gsn,0
NS.BER.00.HHE.D,2020-01-16T00:00:02,2020-01-16T23:59:59,pct_above_nhnm,1.11219
NS.BER.00.HHE.D,2020-01-16T00:00:02,2020-01-16T23:59:59,pct_below_nlnm,0
NS.BER.00.HHE.D,2020-01-16T00:00:02,2020-01-16T23:59:59,dead_channel_lin,13.3607
NS.BER.00.HHE.D,2020-01-16T00:00:02,2020-01-16T23:59:59,dead_channel_gsn,0
NS.BER.00.HHN.D,2020-01-16T00:00:00,2020-01-16T23:59:59,pct_above_nhnm,1.18472
NS.BER.00.HHN.D,2020-01-16T00:00:00,2020-01-16T23:59:59,pct_below_nlnm,0
NS.BER.00.HHN.D,2020-01-16T00:00:00,2020-01-16T23:59:59,dead_channel_lin,12.9496
NS.BER.00.HHN.D,2020-01-16T00:00:00,2020-01-16T23:59:59,dead_channel_gsn,0
NS.BER.00.HHZ.D,2020-01-16T00:00:02,2020-01-16T23:59:59,pct_above_nhnm,2.70793
NS.BER.00.HHZ.D,2020-01-16T00:00:02,2020-01-16T23:59:59,pct_below_nlnm,0
NS.BER.00.HHZ.D,2020-01-16T00:00:02,2020-01-16T23:59:59,dead_channel_lin,15.9177
NS.BER.00.HHZ.D,2020-01-16T00:00:02,2020-01-16T23:59:59,dead_channel_gsn,0
NS.BER.00.HHE.D,2020-01-17T00:00:01,2020-01-17T23:59:59,pct_above_nhnm,0.507737
NS.BER.00.HHE.D,2020-01-17T00:00:01,2020-01-17T23:59:59,pct_below_nlnm,0
NS.BER.00.HHE.D,2020-01-17T00:00:01,2020-01-17T23:59:59,dead_channel_lin,13.2793
NS.BER.00.HHE.D,2020-01-17T00:00:01,2020-01-17T23:59:59,dead_channel_gsn,0
NS.BER.00.HHN.D,2020-01-17T00:00:01,2020-01-17T23:59:59,pct_above_nhnm,0.628627
NS.BER.00.HHN.D,2020-01-17T00:00:01,2020-01-17T23:59:59,pct_below_nlnm,0
NS.BER.00.HHN.D,2020-01-17T00:00:01,2020-01-17T23:59:59,dead_channel_lin,12.6055
NS.BER.00.HHN.D,2020-01-17T00:00:01,2020-01-17T23:59:59,dead_channel_gsn,0
NS.BER.00.HHZ.D,2020-01-17T00:00:03,2020-01-17T23:59:59,pct_above_nhnm,1.54739
NS.BER.00.HHZ.D,2020-01-17T00:00:03,2020-01-17T23:59:59,pct_below_nlnm,0
NS.BER.00.HHZ.D,2020-01-17T00:00:03,2020-01-17T23:59:59,dead_channel_lin,15.3442
NS.BER.00.HHZ.D,2020-01-17T00:00:03,2020-01-17T23:59:59,dead_channel_gsn,0
NS.BER.00.HHE.D,2020-01-18T00:00:01,2020-01-18T23:59:59,pct_above_nhnm,0.749516
NS.BER.00.HHE.D,2020-01-18T00:00:01,2020-01-18T23:59:59,pct_below_nlnm,0
NS.BER.00.HHE.D,2020-01-18T00:00:01,2020-01-18T23:59:59,dead_channel_lin,14.1652
NS.BER.00.HHE.D,2020-01-18T00:00:01,2020-01-18T23:59:59,dead_channel_gsn,0
NS.BER.00.HHN.D,2020-01-18T00:00:02,2020-01-18T23:59:59,pct_above_nhnm,1.08801
NS.BER.00.HHN.D,2020-01-18T00:00:02,2020-01-18T23:59:59,pct_below_nlnm,0
NS.BER.00.HHN.D,2020-01-18T00:00:02,2020-01-18T23:59:59,dead_channel_lin,13.7205
NS.BER.00.HHN.D,2020-01-18T00:00:02,2020-01-18T23:59:59,dead_channel_gsn,0
NS.BER.00.HHZ.D,2020-01-18T00:00:00,2020-01-18T23:59:59,pct_above_nhnm,1.47486
NS.BER.00.HHZ.D,2020-01-18T00:00:00,2020-01-18T23:59:59,pct_below_nlnm,0
NS.BER.00.HHZ.D,2020-01-18T00:00:00,2020-01-18T23:59:59,dead_channel_lin,15.6396
NS.BER.00.HHZ.D,2020-01-18T00:00:00,2020-01-18T23:59:59,dead_channel_gsn,0
NS.BER.00.HHE.D,2020-01-19T00:00:01,2020-01-19T23:59:59,pct_above_nhnm,2.36944
NS.BER.00.HHE.D,2020-01-19T00:00:01,2020-01-19T23:59:59,pct_below_nlnm,0
NS.BER.00.HHE.D,2020-01-19T00:00:01,2020-01-19T23:59:59,dead_channel_lin,13.7368
NS.BER.00.HHE.D,2020-01-19T00:00:01,2020-01-19T23:59:59,dead_channel_gsn,0
NS.BER.00.HHN.D,2020-01-19T00:00:02,2020-01-19T23:59:59,pct_above_nhnm,2.58704
NS.BER.00.HHN.D,2020-01-19T00:00:02,2020-01-19T23:59:59,pct_below_nlnm,0
NS.BER.00.HHN.D,2020-01-19T00:00:02,2020-01-19T23:59:59,dead_channel_lin,13.2763
NS.BER.00.HHN.D,2020-01-19T00:00:02,2020-01-19T23:59:59,dead_channel_gsn,0
NS.BER.00.HHZ.D,2020-01-19T00:00:00,2020-01-19T23:59:59,pct_above_nhnm,3.65087
NS.BER.00.HHZ.D,2020-01-19T00:00:00,2020-01-19T23:59:59,pct_below_nlnm,0
NS.BER.00.HHZ.D,2020-01-19T00:00:00,2020-01-19T23:59:59,dead_channel_lin,15.3346
NS.BER.00.HHZ.D,2020-01-19T00:00:00,2020-01-19T23:59:59,dead_channel_gsn,0
NS.BER.00.HHE.D,2020-01-20T00:00:03,2020-01-20T23:59:59,pct_above_nhnm,0.169246
NS.BER.00.HHE.D,2020-01-20T00:00:03,2020-01-20T23:59:59,pct_below_nlnm,0
NS.BER.00.HHE.D,2020-01-20T00:00:03,2020-01-20T23:59:59,dead_channel_lin,12.2635
NS.BER.00.HHE.D,2020-01-20T00:00:03,2020-01-20T23:59:59,dead_channel_gsn,0
NS.BER.00.HHN.D,2020-01-20T00:00:00,2020-01-20T23:59:59,pct_above_nhnm,0.846228
NS.BER.00.HHN.D,2020-01-20T00:00:00,2020-01-20T23:59:59,pct_below_nlnm,0
NS.BER.00.HHN.D,2020-01-20T00:00:00,2020-01-20T23:59:59,dead_channel_lin,11.8069
NS.BER.00.HHN.D,2020-01-20T00:00:00,2020-01-20T23:59:59,dead_channel_gsn,0
NS.BER.00.HHZ.D,2020-01-20T00:00:03,2020-01-20T23:59:59,pct_above_nhnm,1.47486
NS.BER.00.HHZ.D,2020-01-20T00:00:03,2020-01-20T23:59:59,pct_below_nlnm,0
NS.BER.00.HHZ.D,2020-01-20T00:00:03,2020-01-20T23:59:59,dead_channel_lin,14.8336
NS.BER.00.HHZ.D,2020-01-20T00:00:03,2020-01-20T23:59:59,dead_channel_gsn,0
NS.BER.00.HHE.D,2020-01-21T00:00:01,2020-01-21T23:59:59,pct_above_nhnm,1.83752
