target,start,end,metricName,time,value
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,calibration_signal,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,timing_correction,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,event_begin,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,event_end,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,event_in_progress,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,clock_locked,,20073
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,amplifier_saturation,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,digitizer_clipping,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,spikes,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,glitches,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,missing_padded_data,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,digital_filter_charging,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,suspect_time_tag,,0
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,timing_quality,,99.0325
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,sample_min,,-17617
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,sample_median,,-14214
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,sample_mean,,-14213.4
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,sample_max,,-10949
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,sample_rms,,680.966
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,sample_unique,,6192
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,max_stalta,2020-02-19T07:49:49,20.5341
NS.BER.00.HHN.D,2020-02-19T00:00:00,2020-02-19T23:59:59,num_spikes,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,num_gaps,,1
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,max_gap,,1.93
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,num_overlaps,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,max_overlap,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,percent_availability,,99.9978
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,calibration_signal,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,timing_correction,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,event_begin,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,event_end,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,event_in_progress,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,clock_locked,,20038
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,amplifier_saturation,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,digitizer_clipping,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,spikes,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,glitches,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,missing_padded_data,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,digital_filter_charging,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,suspect_time_tag,,0
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,timing_quality,,99.0334
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,sample_min,,-19129
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,sample_median,,-14128
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,sample_mean,,-14127.8
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,sample_max,,-8629
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,sample_rms,,1039.05
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,sample_unique,,9246
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,max_stalta,2020-02-19T19:43:55,19.1823
NS.BER.00.HHZ.D,2020-02-19T00:00:00,2020-02-19T23:59:59,num_spikes,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,num_gaps,,1
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,max_gap,,3.87
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,num_overlaps,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,max_overlap,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,percent_availability,,99.9955
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,calibration_signal,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,timing_correction,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,event_begin,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,event_end,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,event_in_progress,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,clock_locked,,18974
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,amplifier_saturation,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,digitizer_clipping,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,spikes,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,glitches,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,missing_padded_data,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,digital_filter_charging,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,suspect_time_tag,,0
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,timing_quality,,99.033
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_min,,-17369
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_median,,-14592
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_mean,,-14592.4
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_max,,-11395
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_rms,,585.321
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_unique,,5397
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,max_stalta,2020-02-20T02:58:56,14.7034
NS.BER.00.HHE.D,2020-02-20T00:00:00,2020-02-20T23:59:59,num_spikes,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,num_gaps,,1
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,max_gap,,3.16
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,num_overlaps,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,max_overlap,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,percent_availability,,99.9963
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,calibration_signal,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,timing_correction,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,event_begin,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,event_end,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,event_in_progress,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,clock_locked,,19132
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,amplifier_saturation,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,digitizer_clipping,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,spikes,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,glitches,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,missing_padded_data,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,digital_filter_charging,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,suspect_time_tag,,0
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,timing_quality,,99.0341
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_min,,-17345
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_median,,-14229
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_mean,,-14228.6
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_max,,-11677
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_rms,,591.61
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_unique,,5079
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,max_stalta,2020-02-20T03:30:22,18.868
NS.BER.00.HHN.D,2020-02-20T00:00:00,2020-02-20T23:59:59,num_spikes,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,num_gaps,,1
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,max_gap,,1.85
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,num_overlaps,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,max_overlap,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,percent_availability,,99.9979
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,calibration_signal,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,timing_correction,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,event_begin,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,event_end,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,event_in_progress,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,clock_locked,,19182
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,amplifier_saturation,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,digitizer_clipping,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,spikes,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,glitches,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,missing_padded_data,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,digital_filter_charging,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,suspect_time_tag,,0
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,timing_quality,,99.0356
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_min,,-18994
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_median,,-14136
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_mean,,-14137.4
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_max,,-9024
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_rms,,930.572
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,sample_unique,,8629
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,max_stalta,2020-02-20T08:05:44,17.0871
NS.BER.00.HHZ.D,2020-02-20T00:00:00,2020-02-20T23:59:59,num_spikes,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,num_gaps,,1
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,max_gap,,0.55
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,num_overlaps,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,max_overlap,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,percent_availability,,99.9994
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,calibration_signal,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,timing_correction,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,event_begin,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,event_end,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,event_in_progress,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,clock_locked,,19787
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,amplifier_saturation,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,digitizer_clipping,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,spikes,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,glitches,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,missing_padded_data,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,digital_filter_charging,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,suspect_time_tag,,0
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,timing_quality,,99.0147
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_min,,-19996
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_median,,-14601
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_mean,,-14602.4
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_max,,-9210
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_rms,,1129.91
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_unique,,10029
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,max_stalta,2020-02-21T17:22:55,14.6666
NS.BER.00.HHE.D,2020-02-21T00:00:00,2020-02-21T23:59:59,num_spikes,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,num_gaps,,1
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,max_gap,,2.32
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,num_overlaps,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,max_overlap,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,percent_availability,,99.9973
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,calibration_signal,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,timing_correction,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,event_begin,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,event_end,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,event_in_progress,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,clock_locked,,19966
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,amplifier_saturation,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,digitizer_clipping,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,spikes,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,glitches,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,missing_padded_data,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,digital_filter_charging,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,suspect_time_tag,,0
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,timing_quality,,99.0138
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_min,,-19429
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_median,,-14226
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_mean,,-14226
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_max,,-8779
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_rms,,1084.26
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_unique,,9724
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,max_stalta,2020-02-21T21:29:29,25.5338
NS.BER.00.HHN.D,2020-02-21T00:00:00,2020-02-21T23:59:59,num_spikes,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,num_gaps,,1
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,max_gap,,2.77
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,num_overlaps,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,max_overlap,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,percent_availability,,99.9968
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,calibration_signal,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,timing_correction,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,event_begin,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,event_end,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,event_in_progress,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,clock_locked,,20208
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,amplifier_saturation,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,digitizer_clipping,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,spikes,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,glitches,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,missing_padded_data,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,digital_filter_charging,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,suspect_time_tag,,0
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,timing_quality,,99.0187
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_min,,-23733
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_median,,-14138
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_mean,,-14140.6
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_max,,-5018
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_rms,,1805.7
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,sample_unique,,15994
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,max_stalta,2020-02-21T03:20:38,25.8799
NS.BER.00.HHZ.D,2020-02-21T00:00:00,2020-02-21T23:59:59,num_spikes,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,num_gaps,,1
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,max_gap,,0.75
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,num_overlaps,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,max_overlap,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,percent_availability,,99.9991
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,calibration_signal,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,timing_correction,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,event_begin,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,event_end,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,event_in_progress,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,clock_locked,,19532
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,amplifier_saturation,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,digitizer_clipping,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,spikes,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,glitches,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,missing_padded_data,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,digital_filter_charging,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,suspect_time_tag,,0
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,timing_quality,,99.0511
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,sample_min,,-21774
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,sample_median,,-14597
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,sample_mean,,-14596.7
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,sample_max,,-7116
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,sample_rms,,1405
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,sample_unique,,12891
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,max_stalta,2020-02-22T11:39:08,15.7855
NS.BER.00.HHE.D,2020-02-22T00:00:00,2020-02-22T23:59:59,num_spikes,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,num_gaps,,1
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,max_gap,,2.18
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,num_overlaps,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,max_overlap,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,percent_availability,,99.9975
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,calibration_signal,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,timing_correction,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,event_begin,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,event_end,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,event_in_progress,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,clock_locked,,19602
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,amplifier_saturation,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,digitizer_clipping,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,spikes,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,glitches,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,missing_padded_data,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,digital_filter_charging,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,suspect_time_tag,,0
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,timing_quality,,99.0498
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,sample_min,,-20685
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,sample_median,,-14228
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,sample_mean,,-14229.1
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,sample_max,,-7594
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,sample_rms,,1321.4
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,sample_unique,,11557
NS.BER.00.HHN.D,2020-02-22T00:00:00,2020-02-22T23:59:59,max_stalta,2020-02-22T21:55:46,16.3914
