target,starttime,endtime,freq,power
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0052556,-157.375
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.00573128,-159.934
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.00625,-160.377
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.00681567,-161.822
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.00743254,-162.056
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.00810525,-161.898
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.00883883,-162.572
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.00963882,-162.418
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0105112,-161.553
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0114626,-160.773
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0125,-160.672
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0136313,-160.195
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0148651,-160.063
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0162105,-160.595
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0176777,-161.13
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0192776,-160.861
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0210224,-162.253
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0229251,-163.376
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.025,-163.988
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0272627,-164.275
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0297302,-164.497
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.032421,-164.834
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0353553,-163.365
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0385553,-161.091
NS.BER.00.HHZ,2020-01-11T00:00:00,2020-01-11T01:00:00,0.0420448,-154.455
