target,starttime,endtime,freq,power
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0052556,-161.227
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00573128,-160.641
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00625,-161.084
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00681567,-159.609
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00743254,-159.843
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00810525,-160.293
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00883883,-158.311
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00963882,-158.157
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0105112,-158.246
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0114626,-158.242
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0125,-158.477
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0136313,-159.247
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0148651,-159.231
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0162105,-159.803
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0176777,-163.488
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0192776,-163.204
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0210224,-166.119
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0229251,-167.172
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.025,-167.542
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0272627,-167.306
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0297302,-167.63
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.032421,-167.336
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0353553,-166.653
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0385553,-165.505
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0420448,-162.19
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0458502,-157.533
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.05,-151.554
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0545254,-147
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0594604,-143.511
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.064842,-141.906
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0707107,-141.033
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0771105,-140.149
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0840896,-139.631
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0917004,-138.955
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.1,-135.321
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.109051,-127.486
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.118921,-122.825
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.129684,-118.01
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.141421,-114.486
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.154221,-112.718
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.168179,-111.574
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.183401,-110.838
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.2,-110.216
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.218102,-109.771
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.237841,-109.495
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.259368,-109.803
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.282843,-110.97
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.308442,-112.083
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.336359,-113.367
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.366802,-114.127
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.4,-115.023
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.436203,-115.768
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.475683,-116.621
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.518736,-117.181
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.565685,-118.365
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.616884,-119.853
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.672717,-121.273
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.733603,-122.723
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.8,-124.083
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.872406,-125.372
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,0.951366,-126.471
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,1.03747,-127.911
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,1.13137,-129.491
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,1.23377,-131.24
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,1.34543,-132.864
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,1.46721,-134.324
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,1.6,-135.993
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,1.74481,-137.874
NS.BER.00.HHE,2020-01-18T00:00:00,2020-01-18T01:00:00,1.90273,-139.399
