target,starttime,endtime,freq,power
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0052556,-162.893
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.00573128,-163.392
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.00625,-163.835
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.00681567,-162.979
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.00743254,-163.213
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.00810525,-162.935
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.00883883,-162.672
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.00963882,-162.517
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0105112,-161.801
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0114626,-161.663
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0125,-161.9
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0136313,-162.462
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0148651,-162.403
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0162105,-163.608
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0176777,-164.185
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0192776,-163.931
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0210224,-167.434
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0229251,-168.661
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.025,-168.355
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0272627,-167.761
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0297302,-167.292
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.032421,-165.817
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0353553,-162.198
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0385553,-154.911
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0420448,-147.778
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0458502,-142.281
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.05,-140.352
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0545254,-138.867
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0594604,-137.946
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.064842,-137.158
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0707107,-136.571
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0771105,-133.992
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0840896,-124.391
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.0917004,-118.604
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.1,-115.664
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.109051,-113.667
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.118921,-111.854
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.129684,-110.715
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.141421,-109.803
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.154221,-109.092
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.168179,-108.643
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.183401,-108.604
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.2,-108.372
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.218102,-108.227
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.237841,-108.494
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.259368,-108.692
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.282843,-108.929
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.308442,-108.938
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.336359,-109.106
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.366802,-109.203
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.4,-110.314
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.436203,-111.959
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.475683,-113.572
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.518736,-115.01
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.565685,-116.79
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.616884,-118.262
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.672717,-119.891
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.733603,-122.003
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.8,-124.111
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.872406,-125.881
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,0.951366,-127.164
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,1.03747,-128.894
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,1.13137,-130.777
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,1.23377,-132.537
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,1.34543,-133.995
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,1.46721,-135.824
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,1.6,-138.093
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,1.74481,-139.871
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,1.90273,-141.647
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,2.07494,-143.199
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,2.26274,-144.252
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,2.46754,-144.498
NS.BER.00.HHZ,2020-01-10T00:00:00,2020-01-10T01:00:00,2.69087,-144.569
