target,starttime,endtime,freq,power
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0052556,-152.396
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00573128,-150.904
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00625,-151.347
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00681567,-151.614
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00743254,-151.848
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00810525,-151.996
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00883883,-151.996
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.00963882,-151.842
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0105112,-152.166
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0114626,-153.275
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0125,-153.422
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0136313,-154.337
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0148651,-154.311
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0162105,-156.25
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0176777,-157.761
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0192776,-157.404
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0210224,-158.816
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0229251,-159.036
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.025,-159.401
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0272627,-160.185
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0297302,-160.12
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.032421,-160.631
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0353553,-159.478
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0385553,-158.574
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0420448,-156.009
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0458502,-149.469
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.05,-145.445
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0545254,-142.606
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0594604,-140.136
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.064842,-138.253
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0707107,-137.331
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0771105,-136.642
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0840896,-134.05
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.0917004,-125.674
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.1,-121.552
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.109051,-117.62
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.118921,-113.017
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.129684,-109.248
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.141421,-107.761
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.154221,-106.736
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.168179,-106.102
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.183401,-105.626
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.2,-105.224
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.218102,-104.977
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.237841,-105.295
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.259368,-106.885
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.282843,-108.177
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.308442,-109.305
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.336359,-110.004
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.366802,-110.418
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.4,-110.994
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.436203,-111.525
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.475683,-112.403
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.518736,-114.037
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.565685,-115.428
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.616884,-116.713
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.672717,-118.25
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.733603,-119.599
NS.BER.00.HHN,2020-01-16T00:00:00,2020-01-16T01:00:00,0.8,-121.151
