target,starttime,endtime,freq,power
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0052556,-155.649
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00573128,-157.033
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00625,-157.475
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00681567,-158.768
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00743254,-159.002
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00810525,-159.666
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00883883,-160.942
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.00963882,-160.787
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0105112,-160.611
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0114626,-161.075
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0125,-161.092
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0136313,-161.368
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0148651,-161.341
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0162105,-162.105
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0176777,-162.904
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0192776,-162.51
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0210224,-164.277
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0229251,-165.929
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.025,-166.46
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0272627,-165.984
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0297302,-165.22
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.032421,-161.908
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0353553,-157.834
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0385553,-152.189
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0420448,-147.314
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0458502,-144.25
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.05,-141.135
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0545254,-139.446
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0594604,-138.092
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.064842,-136.928
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0707107,-134.612
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0771105,-126.596
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0840896,-120.83
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.0917004,-116.691
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.1,-113.025
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.109051,-109.576
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.118921,-105.598
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.129684,-102.343
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.141421,-101.013
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.154221,-100.134
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.168179,-99.631
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.183401,-99.231
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.2,-98.973
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.218102,-98.8933
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.237841,-99.5331
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.259368,-101.791
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.282843,-103.924
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.308442,-105.925
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.336359,-107.345
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.366802,-108.357
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.4,-109.256
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.436203,-110.187
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.475683,-110.926
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.518736,-112.063
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.565685,-113.136
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.616884,-114.304
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.672717,-115.86
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.733603,-117.258
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.8,-118.561
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.872406,-119.814
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,0.951366,-120.846
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,1.03747,-122.103
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,1.13137,-123.957
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,1.23377,-125.796
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,1.34543,-127.769
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,1.46721,-129.948
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,1.6,-132.332
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,1.74481,-133.932
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,1.90273,-135.898
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,2.07494,-137.603
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,2.26274,-138.602
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,2.46754,-139.159
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,2.69087,-139.395
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,2.93441,-139.104
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,3.2,-138.773
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,3.48962,-138.351
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,3.80546,-137.874
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,4.14989,-137.707
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,4.52548,-137.009
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,4.93507,-135.747
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,5.38174,-134.479
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,5.86883,-131.559
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,6.4,-128.997
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,6.97925,-128.076
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,7.61093,-127.237
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,8.29977,-126.47
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,9.05097,-125.118
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,9.87015,-124.746
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,10.7635,-123.866
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,11.7377,-122.505
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,12.8,-121.279
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,13.9585,-120.767
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,15.2219,-120.204
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,16.5995,-119.805
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,18.1019,-119.647
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,19.7403,-119.238
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,21.5269,-119.184
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,23.4753,-120.071
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,25.6,-122.092
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,27.917,-122.479
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,30.4437,-123.2
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,33.1991,-123.685
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,36.2039,-124.934
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,39.4806,-124.894
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,43.0539,-124.789
NS.BER.00.HHZ,2020-01-14T00:00:00,2020-01-14T01:00:00,46.9506,-124.479
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0052556,-169.287
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.00573128,-170.717
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.00625,-171.16
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.00681567,-172.188
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.00743254,-172.422
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.00810525,-172.672
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.00883883,-173.902
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.00963882,-173.747
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0105112,-173.504
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0114626,-173.475
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0125,-173.35
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0136313,-172.721
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0148651,-172.456
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0162105,-172.555
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0176777,-171.912
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0192776,-171.234
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0210224,-170.855
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0229251,-170.295
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.025,-169.497
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0272627,-169.084
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0297302,-166.856
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.032421,-160.75
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0353553,-155.656
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0385553,-150.041
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0420448,-145.395
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0458502,-142.555
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.05,-140.486
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0545254,-138.871
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0594604,-137.848
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.064842,-136.843
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0707107,-134.786
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0771105,-126.471
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0840896,-118.347
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.0917004,-115.554
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.1,-111.993
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.109051,-107.777
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.118921,-104.561
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.129684,-102.473
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.141421,-101.333
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.154221,-100.558
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.168179,-100.064
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.183401,-99.6655
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.2,-99.4979
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.218102,-99.8078
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.237841,-100.865
NS.BER.00.HHZ,2020-01-14T00:30:00,2020-01-14T01:30:00,0.259368,-102.707
