target,starttime,endtime,freq,power
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0052556,-162.048
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00573128,-158.549
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00625,-158.992
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00681567,-159.462
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00743254,-159.696
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00810525,-158.721
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00883883,-158.067
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00963882,-157.912
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0105112,-158.263
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0114626,-158.076
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0125,-158.004
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0136313,-157.742
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0148651,-157.572
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0162105,-158.501
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0176777,-158.747
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0192776,-158.382
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0210224,-158.204
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0229251,-158.835
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.025,-158.4
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0272627,-157.625
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0297302,-156.969
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.032421,-156.471
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0353553,-155.913
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0385553,-153.699
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0420448,-149.336
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0458502,-142.338
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.05,-139.01
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0545254,-134.806
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0594604,-133.186
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.064842,-132.225
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0707107,-131.757
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0771105,-131.233
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0840896,-130.736
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0917004,-129.535
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.1,-121.224
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.109051,-114.15
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.118921,-110.759
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.129684,-109.253
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.141421,-108.351
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.154221,-107.533
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.168179,-106.827
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.183401,-106.259
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.2,-105.966
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.218102,-106.476
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.237841,-107.742
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.259368,-108.733
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.282843,-109.367
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.308442,-109.875
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.336359,-110.794
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.366802,-111.383
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.4,-111.949
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.436203,-112.857
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.475683,-113.4
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.518736,-113.946
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.565685,-114.785
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.616884,-116.239
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.672717,-117.548
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.733603,-118.718
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.8,-119.636
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.872406,-121.226
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,0.951366,-122.295
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,1.03747,-123.612
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,1.13137,-125.197
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,1.23377,-126.969
NS.BER.00.HHE,2020-01-19T00:00:00,2020-01-19T01:00:00,1.34543,-129.01
