target,starttime,endtime,freq,power
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0052556,-150.431
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00573128,-151.702
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00625,-152.145
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00681567,-153.094
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00743254,-153.328
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00810525,-152.912
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00883883,-152.887
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00963882,-152.733
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0105112,-153.095
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0114626,-153.33
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0125,-153.535
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0136313,-153.611
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0148651,-153.622
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0162105,-155.637
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0176777,-158.642
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0192776,-158.403
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0210224,-159.752
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0229251,-161.26
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.025,-161.776
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0272627,-162.39
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0297302,-162.187
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.032421,-161.613
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0353553,-159.538
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0385553,-154.273
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0420448,-146.315
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0458502,-141.984
NS.BER.00.HHN,2020-01-12T00:00:00,2020-01-12T01:00:00,0.05,-139.557
