target,starttime,endtime,freq,power
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0052556,-165.515
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.00573128,-163.846
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.00625,-164.289
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.00681567,-164.009
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.00743254,-164.243
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.00810525,-162.612
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.00883883,-162.654
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.00963882,-162.499
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0105112,-162.645
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0114626,-162.397
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0125,-162.408
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0136313,-162.599
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0148651,-162.495
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0162105,-165.079
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0176777,-164.733
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0192776,-164.383
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0210224,-165.076
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0229251,-166.472
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.025,-166.799
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0272627,-165.827
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0297302,-165.061
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.032421,-161.058
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0353553,-156.994
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0385553,-148.26
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0420448,-143.366
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0458502,-141.4
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.05,-139.752
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0545254,-138.387
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0594604,-137.626
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.064842,-136.651
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0707107,-135.534
NS.BER.00.HHZ,2020-01-15T00:00:00,2020-01-15T01:00:00,0.0771105,-131.259
