target,starttime,endtime,freq,power
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0052556,-155.291
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00573128,-155.416
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00625,-155.859
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00681567,-155.896
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00743254,-156.13
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00810525,-154.264
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00883883,-153.924
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.00963882,-153.77
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0105112,-154.131
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0114626,-154.101
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0125,-154.259
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0136313,-154.389
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0148651,-154.39
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0162105,-157.603
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0176777,-159.438
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0192776,-159.169
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0210224,-160.386
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0229251,-161.73
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.025,-162.381
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0272627,-162.18
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0297302,-161.576
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.032421,-160.381
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0353553,-159.648
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0385553,-157.22
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0420448,-154.023
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0458502,-147.835
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.05,-141.066
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0545254,-138.621
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0594604,-137.34
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.064842,-136.463
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0707107,-135.951
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0771105,-135.413
NS.BER.00.HHN,2020-01-19T00:00:00,2020-01-19T01:00:00,0.0840896,-134.582
