target,starttime,endtime,freq,power
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0052556,-153.276
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00573128,-154.834
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00625,-155.277
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00681567,-156.679
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00743254,-156.913
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00810525,-156.788
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00883883,-157.616
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.00963882,-157.461
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0105112,-157.711
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0114626,-158.329
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0125,-158.518
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0136313,-158.555
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0148651,-158.484
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0162105,-160.617
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0176777,-162.843
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0192776,-162.513
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0210224,-163.618
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0229251,-163.611
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.025,-163.037
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0272627,-162.656
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0297302,-161.552
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.032421,-159.856
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0353553,-157.569
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0385553,-151.089
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0420448,-141.582
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0458502,-136.882
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.05,-134.111
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0545254,-133.201
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0594604,-132.459
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.064842,-131.71
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0707107,-131.211
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0771105,-130.672
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0840896,-129.272
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.0917004,-122.46
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.1,-116.939
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.109051,-114.217
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.118921,-111.525
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.129684,-109.323
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.141421,-107.853
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.154221,-106.805
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.168179,-106.053
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.183401,-105.549
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.2,-105.391
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.218102,-105.225
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.237841,-105.46
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.259368,-106.125
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.282843,-106.997
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.308442,-107.71
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.336359,-108.416
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.366802,-108.983
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.4,-109.54
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.436203,-110.492
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.475683,-111.521
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.518736,-113.125
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.565685,-114.642
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.616884,-116.105
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.672717,-117.764
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.733603,-119.321
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.8,-120.94
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.872406,-122.404
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,0.951366,-123.831
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,1.03747,-125.409
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,1.13137,-127.065
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,1.23377,-128.878
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,1.34543,-130.478
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,1.46721,-132.545
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,1.6,-134.194
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,1.74481,-136.107
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,1.90273,-138.092
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,2.07494,-139.741
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,2.26274,-141.196
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,2.46754,-142.218
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,2.69087,-142.693
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,2.93441,-142.886
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,3.2,-142.624
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,3.48962,-142.346
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,3.80546,-141.907
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,4.14989,-141.383
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,4.52548,-140.508
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,4.93507,-138.902
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,5.38174,-136.492
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,5.86883,-134.934
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,6.4,-133.328
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,6.97925,-131.763
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,7.61093,-130.183
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,8.29977,-129.127
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,9.05097,-127.838
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,9.87015,-127.217
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,10.7635,-126.43
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,11.7377,-124.964
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,12.8,-123.699
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,13.9585,-122.542
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,15.2219,-122.114
NS.BER.00.HHE,2020-01-12T00:00:00,2020-01-12T01:00:00,16.5995,-121.695
