target,starttime,endtime,freq,power
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0052556,-156.61
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00573128,-156.29
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00625,-156.732
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00681567,-155.887
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00743254,-156.12
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00810525,-155.028
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00883883,-153.239
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.00963882,-153.084
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0105112,-152.997
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0114626,-152.759
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0125,-152.926
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0136313,-153.064
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0148651,-153.089
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0162105,-154.375
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0176777,-157.08
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0192776,-156.828
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0210224,-159.959
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0229251,-162.142
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.025,-164.142
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0272627,-164.588
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0297302,-164.846
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.032421,-165.407
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0353553,-165.081
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0385553,-164.942
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0420448,-162.97
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0458502,-159.386
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.05,-155.794
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0545254,-150.986
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0594604,-147.145
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.064842,-145.163
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0707107,-144.304
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0771105,-143.367
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0840896,-142.609
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.0917004,-141.47
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.1,-134.389
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.109051,-124.507
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.118921,-119.365
NS.BER.00.HHN,2020-01-18T00:00:00,2020-01-18T01:00:00,0.129684,-116.459
